11340191	1
11340190	1
9744870	1
9744871	5
15588229	1
15921666	1
18941509	1
9744879	1
11567019	8
11032181	5
19326079	4
16286010	1
17572839	1
11567012	1
1640255	1
9677393	1
17006743	1
12582118	3
12582119	1
8858165	2
8858167	1
8858166	2
16228012	2
16228010	1
15620698	1
16228014	2
20798359	1
15620693	1
15620690	1
11518513	1
20140255	1
10585298	3
12969973	1
20131354	3
15123683	2
7582481	3
5728740	1
8522609	1
16175637	1
19666778	5
8522605	1
11592965	1
10587581	2
20030858	1
14707549	1
8137279	4
11284009	1
19249276	4
15189449	7
15297461	1
18322241	4
7387692	1
12925700	5
16962574	3
11401527	2
12529423	1
11361135	1
8617750	1
18832793	1
18929555	3
14734815	3
12943545	1
21055716	1
19442646	1
12531906	1
15081362	4
15028215	3
17977154	2
10999833	1
16849337	1
16224063	4
11500485	1
1972777	4
18971204	2
8896280	1
16564009	3
21212262	2
15208322	2
11250150	1
14660681	1
11821873	1
20102699	1
9862701	1
11250159	3
15046870	2
21509693	2
12748068	1
9647649	2
8809064	1
9140068	2
19723557	1
15128655	1
18776007	1
18283110	22
15745747	2
17207461	1
19150847	2
9732268	2
14726597	6
16085932	3
9732267	1
16085936	1
19150849	1
11784087	5
11784086	10
12689592	4
11034912	1
16251605	1
11034910	2
9852133	5
15294864	2
11784089	4
18410733	3
16537912	2
12475375	2
20735828	1
20393169	2
9520490	1
19825553	1
17384275	1
20457806	3
9032262	1
11997520	3
11418237	2
15856362	1
9746369	1
1639847	1
10744543	3
14594952	1
20305657	1
15509711	36
11182092	4
14594954	1
12611889	2
12483298	3
21853254	1
19332828	2
12050142	5
12569124	1
12569125	2
12050147	2
17636037	7
6303755	17
12569129	5
11172440	13
7770004	1
15289560	1
18439406	13
18439405	13
12456661	1
8834786	4
16180333	1
19533160	5
16254380	2
17544230	1
10844673	1
12531017	4
12531016	2
3576222	1
12531018	1
8618876	1
10364264	1
12667816	1
16996061	1
10364267	2
10331392	2
11683417	1
12552133	3
10806191	4
9230443	1
11248114	8
12874108	4
17276081	1
15166158	18
20627932	1
16627555	2
10525546	1
8462875	1
15296753	2
15296752	1
15296751	4
15296750	1
12623066	1
20705812	1
15574336	1
10390350	1
15574330	1
12783155	1
16126250	2
14504291	1
19663909	2
12697829	10
12237779	1
16107480	2
19935661	4
12697827	1
3888995	4
17110594	3
12697820	7
21625602	1
9094309	2
12506133	1
11076932	6
15178800	1
20142497	1
18663353	4
12005057	2
15571671	1
17060609	5
9535873	1
7958450	4
9822725	2
9535879	1
15254252	3
11812754	1
18245840	1
18245841	2
15152020	2
16413512	1
15875013	1
10595935	1
9823896	1
12047724	1
12815435	1
10452519	3
10873857	9
19494126	2
17785582	1
15067507	1
17785580	4
19028900	1
11099033	285
11099034	283
18678708	2
11319863	4
10623794	1
17028180	2
16187300	1
15471987	1
9284043	4
20202172	1
16906226	5
16187307	1
15135728	1
10551832	3
17050675	1
16864590	1
12626716	3
18565023	1
8626479	2
18637841	1
3029599	2
15135727	1
16280322	2
2002054	1
16280320	2
16192288	3
16280327	4
10366593	2
3004955	1
8188695	1
16428832	1
10657951	1
7543294	3
19336582	1
16539743	12
17981999	9
20643956	1
11289049	2
1704371	2
8419365	1
17156100	4
11891224	10
8289834	7
8289832	1
15117941	1
15117943	2
20215566	1
15117945	1
20023638	2
6143574	1
6434989	1
19144004	2
19144001	2
11716719	1
8492116	4
10512639	1
19299913	1
11706030	3
17360334	2
16406610	2
11821435	1
8349105	2
9367155	3
11706039	1
7589890	4
17086194	3
7947992	1
12372338	1
12074555	2
16507593	1
19336396	1
12372336	1
8626294	1
8289788	1
9783710	1
10790373	2
20349143	2
18284213	1
6331066	1
8289784	1
17194691	4
3529395	1
15635088	1
17948312	4
10625657	1
7813430	1
10625651	1
10519552	1
9367856	1
16489217	2
20008933	4
14732692	2
15866870	1
11350084	2
11030619	21
20532197	3
15161906	5
12355421	9
17172328	1
12235007	1
10471705	2
12235005	1
10471707	1
10471700	1
14973273	1
21081150	3
19158395	6
17044772	1
18952862	1
16281057	3
12794928	1
12464617	1
10656772	7
8224611	3
17576815	2
11294646	2
17568773	16
19734172	1
1656963	1
17362795	1
20551459	2
17617174	2
14622413	1
21418358	4
10506576	1
15654844	1
15120077	3
20075416	2
1946430	1
17568770	1
1946437	1
8618961	20
16787391	2
17464064	1
8628290	1
12499633	1
7542657	2
12060856	1
20167299	28
7913882	2
12493773	31
12493772	1
11570975	2
10069337	8
12493777	1
17934474	1
12493774	2
8124723	1
8124721	1
10212311	6
12175458	1
16907643	1
16291755	2
14697201	4
17768256	1
20959421	2
8793298	1
9478896	1
16344068	1
16877395	1
16624904	1
17893885	9
16624900	1
8464703	2
8506349	2
15358184	1
15813705	1
15813704	1
8001143	3
12242301	3
15213228	1
15813700	1
15502008	2
8496314	1
15184401	2
10783978	1
17211248	2
12833143	4
12388544	1
19592426	1
12453154	1
12453151	1
17635933	2
18467490	3
16115202	2
7512953	1
16115200	5
17635935	6
18612642	1
14752010	1
1851085	1
7510884	3
10675505	1
16286581	1
17105900	1
17105903	1
16751601	3
15358233	3
14519762	1
11486040	2
11486041	10
11486042	13
20005842	1
11486044	2
11940581	26
20005846	2
8710854	7
14555765	3
12223469	2
17062573	1
10359593	1
7982961	2
7982966	1
18025461	1
9230076	1
7982968	1
16207746	3
8586639	1
21914794	12
12082097	1
8663237	3
1572646	1
8012114	3
7558035	1
16436304	1
10933808	2
12834401	5
12586820	4
12834405	1
1363622	1
14557723	1
15869495	6
15781740	2
16168404	4
21771930	1
10360578	2
2806887	1
8449868	1
12181190	1
12181197	2
17312021	3
15772346	1
9013644	1
12736301	1
8986806	2
9013642	2
16823445	1
12124382	1
10749918	1
12488247	4
12124386	5
10187858	1
19515699	7
19515696	6
19515694	3
18063569	1
2828155	1
9089896	1
10613915	3
10090752	1
11601913	1
10601632	1
16227999	1
17226751	1
7754706	1
16554032	2
18440824	1
11992647	1
16759290	1
18815287	2
8335093	1
1914521	56
9189272	2
16237161	1
15480418	7
18194657	4
8657162	3
17014080	1
15128742	3
16313235	3
16757520	9
3905826	1
15292202	2
16626672	2
20011537	1
10383425	3
16901908	2
9817599	1
11683995	7
8015360	1
17236583	1
3924594	1
8887313	1
16204218	2
16135962	3
16204216	2
16204217	1
16204215	11
11739745	2
16204210	7
11739747	1
9370057	1
9342387	1
19118533	2
18056639	1
12707053	1
16051670	4
18056636	1
18854353	3
16051676	1
7641815	11
11299198	2
12604189	1
19925291	1
11602245	1
1723950	2
18315540	1
18315543	1
1400324	3
18315545	2
18315544	2
8336698	1
17143616	1
15183877	2
9681039	1
12702348	1
8845150	1
16459186	5
9681033	3
9118942	1
20547758	67
17035236	1
17035233	4
17035232	1
16271386	1
16794588	1
7564918	1
1326102	1
18690063	3
16388598	1
2571576	3
19520808	1
16624291	2
15654021	1
18430553	2
10981960	2
12456807	3
15191360	1
20167931	1
10981964	8
12527366	1
16598260	3
17347455	1
15448698	3
12467730	1
9247268	5
2245912	1
8788039	32
15448690	1
12175335	8
16897348	1
16687519	13
15068794	6
15068795	6
15068796	6
15068797	7
15068790	1
15068791	1
11371166	1
15068793	5
8537323	1
2558046	3
12527363	1
11124807	2
17693598	1
12481038	8
14522413	1
10051443	5
15821748	3
2269340	1
15821745	1
12629548	2
12397099	4
15497153	2
18997793	25
16299377	2
16299379	2
9343409	1
21148004	1
18216393	1
16716410	2
2834198	1
15670607	1
19299584	2
11156968	2
10517697	1
11438390	1
16115588	1
10858435	1
10713145	1
11282895	1
17639288	1
11395007	1
19923320	2
11988088	2
20692250	1
12694625	1
1473153	4
1473150	1
15945074	1
11395008	1
7522325	1
15189568	1
20229090	2
18270324	1
15703204	3
18270322	1
11202056	1
15703209	2
8773182	1
10767331	3
16270031	8
14723703	13
16270032	2
16270034	1
19038037	1
18344600	2
20855502	2
14723709	2
2203476	1
16265631	1
15189992	1
15190012	2
10864954	1
18723508	1
15798090	2
8665097	1
8334999	1
7553844	1
20346117	1
7553842	2
16542649	14
9617813	1
16083885	1
11181181	2
8106553	4
2404981	1
1383383	9
1879337	1
21124928	1
15075282	2
11154270	1
12226511	1
19800237	2
16081037	1
12832492	2
12832491	1
12832490	1
7759950	3
10561075	1
16737711	1
17341475	1
16737718	1
12911551	1
16989801	3
16989802	34
19293369	1
17720864	1
17720867	1
18990226	2
18850305	9
20565617	1
7599635	1
17720869	2
11161572	3
8018053	3
9712705	1
10482389	1
20185686	1
19615361	2
20534840	1
9171333	2
9136933	7
7851421	4
17347412	2
16950869	6
9670018	1
9038353	1
19056374	6
21262816	3
19325541	1
15732085	2
9171337	1
8737662	1
15143171	2
18771296	2
10629054	3
7983147	1
7648490	1
15169756	4
14722070	1
10328888	28
7648494	1
17652375	1
9305775	3
19883616	2
15169758	3
15169759	3
4981581	1
7525583	1
17123955	1
15024004	1
15024005	3
7642639	1
15024009	1
10851132	3
15475954	2
10851134	1
10851137	3
17596513	2
11861480	3
11861487	2
19303090	1
19303093	2
11861484	3
11861489	4
9097953	1
11802795	4
10823907	1
15183310	4
18606301	3
10903443	1
16920335	1
7532033	1
9486664	4
7723235	7
17869247	1
12538697	3
19011627	4
10347172	4
21045808	8
19342292	1
16619037	18
18179893	1
12513690	1
15680239	1
19027742	2
16141220	2
16141223	1
8680799	2
16141224	5
6375718	1
21646796	1
17908917	4
17971299	1
11326102	1
17908918	1
10571865	1
21992944	1
11493023	5
9710635	1
17978575	1
17928292	3
18073321	1
9710639	1
9710638	1
12853640	1
17970740	2
17970746	3
9329978	2
17905520	1
16532270	3
20875861	1
11864994	3
9329972	1
18312271	2
8548815	1
12114498	1
20478276	1
12783796	5
16847563	1
21646240	10
12783793	4
10363598	1
12453219	5
20739606	2
4921568	1
21084678	1
24639	1
12034822	1
12034823	2
16595164	1
12110185	8
11937630	6
8194532	1
17974916	2
7477353	16
21471464	1
17137605	1
14645129	7
16800817	1
10747987	2
8104574	1
14645127	4
14645126	17
19372552	1
17140581	1
6355828	1
20704641	1
12815632	5
11773073	28
20550934	1
20550936	3
20550938	4
17468259	5
19368795	2
16813577	2
19368797	5
19368796	2
15277777	2
18158896	2
21890817	1
21890819	1
18158898	4
15371545	1
15371542	2
10861296	1
9395293	1
19522566	1
18097640	1
9974219	1
17055441	18
17259076	1
17491019	1
18496566	5
11287364	1
10426953	3
11985613	1
9806542	2
18662323	5
16513846	3
10589677	4
16513844	2
11478936	1
12171438	1
19424603	1
14632183	1
14632182	1
16547283	2
20846291	1
18938661	2
8631292	1
15182862	4
15962000	4
15962003	1
15962002	4
8224221	1
9520439	1
8666928	13
12970193	4
15535136	1
7774619	3
12437924	1
11557638	1
17965052	5
7774613	1
8175712	1
18069944	2
18069942	1
18069941	1
12805604	1
12805607	1
7828914	1
11146002	3
10764756	1
21642549	1
10429667	7
20026603	1
12802058	9
2851658	1
13914787	3
18651664	2
18284575	1
20026609	1
20362448	1
17123099	1
16595677	1
9988268	2
16595675	1
9261094	1
15901837	3
12011048	1
9988267	1
15175154	1
12702296	1
15901835	2
12930674	1
7765825	1
6893554	1
18425118	1
9886090	3
19819238	1
10549626	24
9054445	2
2277648	1
14602676	1
11861908	1
16020547	1
14576298	1
21737456	2
9271375	1
10549629	4
11861901	2
12812986	13
15178682	2
16212599	1
9922113	2
15925497	1
12812981	1
12812980	1
16020542	1
19107796	1
14987319	1
7720859	1
12812988	2
15988139	1
11897705	1
15920474	2
1953671	1
9472028	1
15920471	5
9472025	1
14769861	1
18378696	1
9472026	2
9472021	1
9472020	2
20071332	2
14769860	2
9882434	1
15071116	2
16107332	2
19385718	3
12890688	3
12890687	2
18974875	7
11846417	3
1527072	1
8631945	1
16222298	1
21353474	1
16103912	4
19135895	3
16103914	29
16816331	6
18218617	2
21738648	2
15695356	3
8816780	1
16049025	1
11409893	3
12372421	1
18974281	1
19202061	2
17223550	1
18446360	1
21320481	5
2548996	1
12571352	2
18027866	1
15494315	1
16314316	4
11549310	1
16688778	1
20679478	3
18728780	3
15130086	2
15494319	1
3346732	3
16640601	1
16640600	1
16640603	1
9294213	1
16640604	1
18515364	1
7635817	2
17123542	1
15912503	1
8207005	1
12492839	1
19410544	2
15297881	2
9223670	1
12492837	1
11130073	4
10811831	4
12773393	2
12407188	2
15295034	5
15158362	1
10926538	1
19756656	1
16735801	1
10926537	1
12492832	28
11341945	1
18188448	4
10385121	6
9763211	3
10218791	1
9733768	7
8812411	2
17515860	1
8812416	3
15013747	1
18245366	4
12609047	1
9789034	3
17573778	1
18187254	1
9789030	1
12534968	1
16236806	3
16772338	2
17573777	1
15280428	6
49052	1
18400403	1
12239217	1
10792960	1
1846292	1
12505151	2
16479080	3
15186413	3
17537720	6
1912577	1
8998499	2
18257517	3
10627473	1
18692240	6
11466296	1
8508789	1
15364958	38
17284590	3
15364956	3
12408986	2
15331761	1
18621945	1
15364952	1
8508780	1
14991843	1
15310850	7
15238161	1
18453703	1
15548737	1
6330500	1
15548735	2
16387842	1
10973486	1
15860730	16
15860731	6
10966108	6
14766729	2
17576694	1
15870270	6
10966106	2
15205461	2
14766721	1
15205462	1
9603997	1
9505268	3
2033035	1
15923350	2
15137946	3
10590480	2
17442826	2
17442827	6
15137942	1
14724126	6
16221727	3
16221726	1
16221725	5
16221724	1
10748224	1
9325247	2
10557315	3
12753246	1
16221729	7
16221728	1
15133060	2
11239463	2
11792814	2
19165147	2
2361011	1
16288869	1
17019606	2
3293564	1
11792819	1
10559922	1
12663471	1
8824289	1
20360860	1
10352025	7
11296242	1
12356722	1
20807998	1
12356727	2
8985179	1
8824284	1
9488738	5
15932941	1
11073990	3
11739189	1
11073994	1
19300498	1
16172499	1
15897875	1
14985420	1
9488736	1
10717477	4
9738888	2
10727854	2
9763511	3
11799062	6
19823584	1
9391101	2
11251105	1
20200070	1
21425206	2
10727859	1
11568478	1
11799060	2
15371536	2
18328500	1
2254246	1
18328504	1
11564755	4
15849301	1
16936133	1
11842083	2
20639857	1
27591	2
8878108	2
16309830	1
1693086	1
12590258	3
16021335	13
19562342	1
7983175	1
15254593	2
11390404	1
15799965	4
15543606	1
15799969	1
16195383	8
18729223	9
9632753	1
8439611	1
9632755	1
16478044	48
15155913	1
9632758	2
9436980	1
9729467	6
11095619	6
15019809	1
9436984	1
9436985	1
17167778	2
17384169	1
14342527	2
7681023	1
16864412	1
15687206	1
9822578	2
17890783	1
12609829	2
16964444	3
18174455	3
16847049	2
16314925	1
15861129	2
15870262	1
15861126	2
15870269	3
15870268	4
11114515	1
11278251	6
11823715	1
11713258	1
9392450	2
12374754	3
10528208	21
8077215	1
18725356	2
8367297	1
15297306	5
17938172	1
11950884	1
11950885	1
17938176	1
11950888	3
3086094	1
15561818	1
1975954	1
7799920	4
17443846	235
7799925	2
16439208	3
7799929	2
10660302	2
16439204	1
10660306	1
9660965	1
11812651	1
12801066	12
16990794	1
7596817	2
16990792	4
9660963	1
21296186	1
16504946	1
16504945	4
16504944	1
16051262	1
11032805	4
16990798	1
17707331	1
10788794	1
7729428	1
12237306	1
7729427	7
16084019	1
10741426	2
16115876	2
20850011	1
21057056	2
21749503	1
21749505	1
20850016	14
21343429	2
19628791	3
20126659	1
17101801	1
8570186	2
16807540	1
15173200	1
1989885	1
9405721	1
9201713	1
9201714	1
9348288	1
18786525	6
15955981	8
15995173	1
15995171	12
3072022	1
12840007	2
12840001	9
18248670	1
9685319	8
19555995	1
17400206	1
17450127	5
18208670	1
17400205	3
17488813	1
17949749	2
12943237	1
15294144	1
11946283	1
11279123	9
14749390	5
18183617	1
12888345	1
15908023	1
15905016	1
18264099	5
1322910	1
12888348	1
19369424	5
14711411	7
7926769	1
924142	3
14711416	3
14711415	2
14711414	2
9851981	2
9851980	2
12913008	2
8628314	1
19933367	1
2721503	1
18346197	1
